Frame Number,Player Coordinates,Resp Team,Ball Coordinates,Distance
342,"[164.04041247631844, 506.32905256457127]",0,"[50.70621874058707, 458.98573922574747]",122.8251960618274
342,"[162.29734616350663, 381.8373749856631]",0,"[50.70621874058707, 458.98573922574747]",135.66300094144682
342,"[122.67495712115954, 516.9070700175666]",0,"[50.70621874058707, 458.98573922574747]",92.38170741432864
342,"[144.80614638169544, 475.9086647725027]",0,"[50.70621874058707, 458.98573922574747]",95.60952772147162
342,"[125.14779358052142, 306.81202452245964]",1,"[50.70621874058707, 458.98573922574747]",169.4059842840482
342,"[65.16087480497295, 300.229186107323]",1,"[50.70621874058707, 458.98573922574747]",159.41323734239515
342,"[142.3960369098759, 527.3906516733014]",0,"[50.70621874058707, 458.98573922574747]",114.39516949100063
342,"[129.49902115510648, 101.09269227694861]",1,"[50.70621874058707, 458.98573922574747]",366.46383009326945
342,"[123.02925545962259, 315.63307178276483]",0,"[50.70621874058707, 458.98573922574747]",160.56341084842876
342,"[99.97365598422284, 371.425826525494]",1,"[50.70621874058707, 458.98573922574747]",100.46899364794889
343,"[126.3252966086683, 485.7344558048521]",1,"[50.70621874058707, 458.98573922574747]",80.21059017516453
343,"[69.72611951662833, 506.98442808498277]",0,"[50.70621874058707, 458.98573922574747]",51.62974683006042
343,"[174.05781029642344, 299.98666760284914]",1,"[50.70621874058707, 458.98573922574747]",201.2369745258098
343,"[138.91721156880567, 474.28655945682533]",1,"[50.70621874058707, 458.98573922574747]",89.52817632166867
343,"[75.84769641620892, 496.21258816164993]",1,"[50.70621874058707, 458.98573922574747]",44.92140003840368
343,"[152.30711423413203, 369.8815590152509]",1,"[50.70621874058707, 458.98573922574747]",135.13806605126067
343,"[97.29671675845022, 495.4498009601]",0,"[50.70621874058707, 458.98573922574747]",59.163352708574436
343,"[164.22514546358545, 506.4131628049749]",0,"[50.70621874058707, 458.98573922574747]",123.02807497358044
343,"[162.30286220529527, 382.0534790822201]",0,"[50.70621874058707, 458.98573922574747]",135.54476560671964
343,"[122.64922617544968, 516.9955752410308]",0,"[50.70621874058707, 458.98573922574747]",92.41719208725593
343,"[65.2360438559833, 300.64628635802967]",1,"[50.70621874058707, 458.98573922574747]",159.0047111010621
343,"[144.92778061904616, 476.07169643430535]",0,"[50.70621874058707, 458.98573922574747]",95.75819889987993
343,"[125.24969110760001, 306.61728746403867]",1,"[50.70621874058707, 458.98573922574747]",169.62568898840706
343,"[142.44251236842695, 527.3578652579912]",0,"[50.70621874058707, 458.98573922574747]",114.41282789417572
343,"[110.38732776628363, 474.30987565331856]",0,"[50.70621874058707, 458.98573922574747]",61.61707500188476
343,"[129.5043066784794, 100.50986384756368]",1,"[50.70621874058707, 458.98573922574747]",367.034183545379
343,"[123.06874852621199, 315.890544074091]",0,"[50.70621874058707, 458.98573922574747]",160.35139722642302
343,"[100.01172907598243, 371.3188969047769]",1,"[50.70621874058707, 458.98573922574747]",100.5808559914047
344,"[173.94376414788047, 299.8287011618416]",1,"[50.70621874058707, 458.98573922574747]",201.29196547127827
344,"[125.96415093865578, 485.8118743595022]",1,"[50.70621874058707, 458.98573922574747]",79.89616940093923
344,"[138.97210982755624, 473.62094348382305]",1,"[50.70621874058707, 458.98573922574747]",89.47098263153421
344,"[69.76546939483562, 506.91285691180315]",0,"[50.70621874058707, 458.98573922574747]",51.5777437001126
344,"[76.29701271903564, 497.28980421956356]",1,"[50.70621874058707, 458.98573922574747]",46.06614951890257
344,"[152.35887709580803, 369.9715398730929]",1,"[50.70621874058707, 458.98573922574747]",135.117691798955
344,"[97.385391679518, 495.4842075217221]",0,"[50.70621874058707, 458.98573922574747]",59.254395399960735
344,"[164.20723297964474, 506.340111550392]",0,"[50.70621874058707, 458.98573922574747]",122.9834005529032
344,"[162.30318247515126, 382.1250293493438]",0,"[50.70621874058707, 458.98573922574747]",135.5044318001383
344,"[122.63067436869217, 517.0096087447283]",0,"[50.70621874058707, 458.98573922574747]",92.41156178398337
344,"[144.92787323683447, 476.1292875991521]",0,"[50.70621874058707, 458.98573922574747]",95.76858267115308
344,"[65.30022350186772, 300.8533295719059]",1,"[50.70621874058707, 458.98573922574747]",158.80442046083812
344,"[125.32164860704799, 306.4777500146988]",1,"[50.70621874058707, 458.98573922574747]",169.7826526690936
344,"[129.4063283926249, 100.5127252959033]",1,"[50.70621874058707, 458.98573922574747]",367.0103663048076
344,"[142.43099526244896, 527.1165408143413]",0,"[50.70621874058707, 458.98573922574747]",114.25953243861034
344,"[123.11693892855438, 316.15744576967427]",0,"[50.70621874058707, 458.98573922574747]",160.1350486611668
344,"[110.40523052063433, 474.3680464472428]",0,"[50.70621874058707, 458.98573922574747]",61.64890415060668
344,"[100.05223479642406, 371.3698034265985]",1,"[50.70621874058707, 458.98573922574747]",100.55635985129692
345,"[125.63240397990538, 485.9623732562852]",1,"[50.70621874058707, 458.98573922574747]",79.63461570280984
345,"[139.012847100654, 473.4626306627239]",1,"[50.70621874058707, 458.98573922574747]",89.48542338281122
345,"[173.80692270407675, 299.9230616947597]",1,"[50.70621874058707, 458.98573922574747]",201.13358421614655
345,"[152.40871427183575, 369.96516828076875]",1,"[50.70621874058707, 458.98573922574747]",135.15938609158317
345,"[76.79678217611136, 497.6757298512011]",1,"[50.70621874058707, 458.98573922574747]",46.665114110873084
345,"[69.83851042429406, 506.8308881364675]",0,"[50.70621874058707, 458.98573922574747]",51.52866056244249
345,"[164.35399691388284, 506.25352049121415]",0,"[50.70621874058707, 458.98573922574747]",123.08558254111911
345,"[97.44675104540295, 495.49104931844596]",0,"[50.70621874058707, 458.98573922574747]",59.30695595882165
345,"[162.30122044453753, 382.86683390290386]",0,"[50.70621874058707, 458.98573922574747]",135.08342664017943
345,"[144.9673341885918, 476.19056943009434]",0,"[50.70621874058707, 458.98573922574747]",95.81839107323019
345,"[65.39438437865836, 301.26953987109044]",1,"[50.70621874058707, 458.98573922574747]",158.39867975677492
345,"[122.57173928864475, 517.0539328377719]",0,"[50.70621874058707, 458.98573922574747]",92.39355038641416
345,"[142.4043302158421, 527.0947071292987]",0,"[50.70621874058707, 458.98573922574747]",114.22510738456442
345,"[125.38861581658517, 306.4456524712002]",1,"[50.70621874058707, 458.98573922574747]",169.8409211588946
345,"[129.45634776037176, 100.49596058738835]",1,"[50.70621874058707, 458.98573922574747]",367.037469761348
345,"[123.15627257015193, 316.34825507043587]",0,"[50.70621874058707, 458.98573922574747]",159.98269339545328
346,"[125.46364766676312, 485.92877186112526]",1,"[50.70621874058707, 458.98573922574747]",79.46445864185635
346,"[139.03355520871034, 473.01163854786023]",1,"[50.70621874058707, 458.98573922574747]",89.43402159886975
346,"[77.34836720451989, 497.92840294701455]",1,"[50.70621874058707, 458.98573922574747]",47.18405591385642
346,"[152.44411167205038, 369.98010332492714]",1,"[50.70621874058707, 458.98573922574747]",135.17618902840576
346,"[69.97565576602219, 506.91007972314287]",0,"[50.70621874058707, 458.98573922574747]",51.653205276996154
346,"[164.64075236965624, 506.17678879020747]",0,"[50.70621874058707, 458.98573922574747]",123.32101650679341
346,"[173.69646907353274, 299.9706787649252]",1,"[50.70621874058707, 458.98573922574747]",201.02833414799915
346,"[97.59369739874991, 495.49995162385005]",0,"[50.70621874058707, 458.98573922574747]",59.42830438413521
346,"[162.29822959558075, 382.9656655302295]",0,"[50.70621874058707, 458.98573922574747]",135.0252883401217
346,"[145.1395057281131, 476.3582987263933]",0,"[50.70621874058707, 458.98573922574747]",96.01797495715024
346,"[65.39092972687266, 301.24139076074715]",1,"[50.70621874058707, 458.98573922574747]",158.4263873519755
346,"[129.38710775077496, 100.08386880395115]",1,"[50.70621874058707, 458.98573922574747]",367.42514188293836
346,"[142.4498491920586, 527.3630148314517]",0,"[50.70621874058707, 458.98573922574747]",114.42178790630132
346,"[125.48039403384274, 306.4679208819353]",1,"[50.70621874058707, 458.98573922574747]",169.86130284188513
346,"[122.48864443487919, 516.9845120764894]",0,"[50.70621874058707, 458.98573922574747]",92.28528750970293
346,"[123.16982492305422, 316.64169756923593]",0,"[50.70621874058707, 458.98573922574747]",159.72726885562898
346,"[100.3775233514817, 372.4081879658119]",1,"[50.70621874058707, 458.98573922574747]",99.8143821496434
347,"[125.47759937329502, 485.95883565350056]",1,"[50.70621874058707, 458.98573922574747]",79.48778077555166
347,"[139.03740873401196, 472.995013467161]",1,"[50.70621874058707, 458.98573922574747]",89.43522175533339
347,"[77.35817559473297, 497.9265719518976]",1,"[50.70621874058707, 458.98573922574747]",47.18808385134174
347,"[152.4437520859048, 369.98125271104203]",1,"[50.70621874058707, 458.98573922574747]",135.17516159019755
347,"[69.98093850673905, 506.9060650821802]",0,"[50.70621874058707, 458.98573922574747]",51.65145159867615
347,"[164.6350855708597, 506.14346537712504]",0,"[50.70621874058707, 458.98573922574747]",123.30303253772112
347,"[173.70273429734874, 299.9609145376117]",1,"[50.70621874058707, 458.98573922574747]",201.0398908331305
347,"[97.60514776889109, 495.5511457997709]",0,"[50.70621874058707, 458.98573922574747]",59.46880276183079
347,"[162.3010208974056, 382.9678182666792]",0,"[50.70621874058707, 458.98573922574747]",135.02638325660143
347,"[145.1438562864662, 476.31336987766053]",0,"[50.70621874058707, 458.98573922574747]",96.01413525755441
347,"[65.39672108569408, 301.25766841016525]",1,"[50.70621874058707, 458.98573922574747]",158.4107167534978
347,"[129.38736499659893, 100.08399621204502]",1,"[50.70621874058707, 458.98573922574747]",367.42507251742313
347,"[142.45615979998985, 527.4016009484894]",0,"[50.70621874058707, 458.98573922574747]",114.44990965339043
347,"[125.46629222889604, 306.452237307361]",1,"[50.70621874058707, 458.98573922574747]",169.8691784740945
347,"[122.48741893153542, 516.966518209339]",0,"[50.70621874058707, 458.98573922574747]",92.27302657004968
347,"[123.22049611241349, 317.0043575998975]",0,"[50.70621874058707, 458.98573922574747]",159.42720329712688
347,"[100.3705585475539, 372.33472926167826]",1,"[50.70621874058707, 458.98573922574747]",99.87464230852139
348,"[125.23673855506117, 485.9422872290678]",1,"[50.70621874058707, 458.98573922574747]",79.25562354855983
348,"[77.8808726977732, 498.3512856220536]",1,"[50.70621874058707, 458.98573922574747]",47.83417252103919
348,"[139.02711305329086, 472.6261926257579]",1,"[50.70621874058707, 458.98573922574747]",89.36801632101748
348,"[152.49967527882927, 369.9760857458866]",1,"[50.70621874058707, 458.98573922574747]",135.22065746995872
348,"[164.8139813286978, 506.0828023303856]",0,"[50.70621874058707, 458.98573922574747]",123.44518960229641
348,"[70.10196913507933, 506.94989653532406]",0,"[50.70621874058707, 458.98573922574747]",51.73737063074675
348,"[97.65315874174271, 495.2880627457764]",0,"[50.70621874058707, 458.98573922574747]",59.345377818537436
348,"[162.28154246980375, 383.0452089847958]",0,"[50.70621874058707, 458.98573922574747]",134.96672552357634
348,"[145.1982530427765, 476.3876414517942]",0,"[50.70621874058707, 458.98573922574747]",96.08106341861041
348,"[173.5393370976364, 300.04056113589115]",1,"[50.70621874058707, 458.98573922574747]",200.8769389535121
348,"[142.41076449894058, 527.323747724295]",0,"[50.70621874058707, 458.98573922574747]",114.36698438926116
348,"[129.36490250561667, 99.85947564256483]",1,"[50.70621874058707, 458.98573922574747]",367.639581284258
348,"[65.39632330123725, 301.1820592882735]",1,"[50.70621874058707, 458.98573922574747]",158.4859633337021
348,"[122.3496081037535, 517.2075349967471]",0,"[50.70621874058707, 458.98573922574747]",92.3176729680848
348,"[125.56919952035503, 306.50942483776345]",1,"[50.70621874058707, 458.98573922574747]",169.86315769046342
348,"[123.25625607379773, 316.57860405845577]",0,"[50.70621874058707, 458.98573922574747]",159.82271447953056
348,"[35.828854702751904, 327.3050713816228]",0,"[50.70621874058707, 458.98573922574747]",132.5184298299258
349,"[125.18300591281964, 487.7188416293185]",1,"[50.70621874058707, 458.98573922574747]",79.82720714914261
349,"[139.0654594158402, 472.37690990262854]",1,"[50.70621874058707, 458.98573922574747]",89.3682206648687
349,"[78.48675427868918, 498.74376875784435]",1,"[50.70621874058707, 458.98573922574747]",48.502155282614424
349,"[152.54863259682796, 369.956094496741]",1,"[50.70621874058707, 458.98573922574747]",135.2706727293058
349,"[70.22812348958948, 506.868916070325]",0,"[50.70621874058707, 458.98573922574747]",51.70979974587223
349,"[164.96802994562188, 505.96865730626735]",0,"[50.70621874058707, 458.98573922574747]",123.54414632517341
349,"[162.26294969077622, 383.5751968244692]",0,"[50.70621874058707, 458.98573922574747]",134.65383071248988
349,"[145.26556310663415, 476.4553350304511]",0,"[50.70621874058707, 458.98573922574747]",96.15953610805533
349,"[97.76861117563618, 495.4027337479302]",0,"[50.70621874058707, 458.98573922574747]",59.50685903103318
349,"[142.3870002192642, 527.1992721005397]",0,"[50.70621874058707, 458.98573922574747]",114.27358294812194
349,"[129.37708678736516, 99.86923866224103]",1,"[50.70621874058707, 458.98573922574747]",367.63265150991754
349,"[122.32344227634755, 517.3444889425813]",0,"[50.70621874058707, 458.98573922574747]",92.38382096169835
349,"[173.4055006712941, 300.5192710241237]",1,"[50.70621874058707, 458.98573922574747]",200.41640484403305
349,"[65.43548319857862, 301.21225262861657]",1,"[50.70621874058707, 458.98573922574747]",158.4595352274154
349,"[125.65627046719264, 306.3463121473143]",1,"[50.70621874058707, 458.98573922574747]",170.0479489810247
349,"[123.31540889625809, 316.6066977090003]",0,"[50.70621874058707, 458.98573922574747]",159.8245474208828
349,"[35.91684300208733, 327.30234037870207]",0,"[50.70621874058707, 458.98573922574747]",132.51129448709102
350,"[124.99021916349413, 488.72111325885976]",1,"[50.70621874058707, 458.98573922574747]",80.01440612614422
350,"[139.1915273624051, 472.07070437609985]",1,"[50.70621874058707, 458.98573922574747]",89.44756092194086
350,"[152.5980219351279, 369.92223133482753]",1,"[50.70621874058707, 458.98573922574747]",135.33014444709278
350,"[70.35583050019407, 506.7172155953453]",0,"[50.70621874058707, 458.98573922574747]",51.61783682725151
350,"[165.09983996263014, 505.9273319487791]",0,"[50.70621874058707, 458.98573922574747]",123.65036879713396
350,"[162.2635323764128, 383.64967104991126]",0,"[50.70621874058707, 458.98573922574747]",134.61261974211862
350,"[79.20809233255656, 498.5242617294628]",1,"[50.70621874058707, 458.98573922574747]",48.74065613047708
350,"[145.3488404843113, 476.371244152336]",0,"[50.70621874058707, 458.98573922574747]",96.22620034106144
350,"[173.27415357904522, 301.3782376767224]",1,"[50.70621874058707, 458.98573922574747]",199.65726431835748
350,"[122.29108413806847, 517.795772717912]",0,"[50.70621874058707, 458.98573922574747]",92.6445518815059
350,"[142.3595686130524, 527.2348515851548]",0,"[50.70621874058707, 458.98573922574747]",114.27282214372563
350,"[129.382290243827, 99.42431396897187]",1,"[50.70621874058707, 458.98573922574747]",368.0683941333006
350,"[97.87610412062924, 495.52262290706915]",0,"[50.70621874058707, 458.98573922574747]",59.66524914813267
350,"[100.63693628385495, 373.81108485771693]",1,"[50.70621874058707, 458.98573922574747]",98.7309389254405
350,"[65.39587797709974, 301.38428231035755]",1,"[50.70621874058707, 458.98573922574747]",158.28457066416286
350,"[123.31217126906829, 316.6696806677046]",0,"[50.70621874058707, 458.98573922574747]",159.76697051037914
350,"[125.78405873398069, 306.2942472082331]",1,"[50.70621874058707, 458.98573922574747]",170.1510322995669
350,"[36.04736795605827, 327.342938836541]",0,"[50.70621874058707, 458.98573922574747]",132.45644114438352
351,"[124.69847610935717, 489.52824054156775]",1,"[50.70621874058707, 458.98573922574747]",80.04810139630546
351,"[139.32938135708946, 472.03398987496746]",1,"[50.70621874058707, 458.98573922574747]",89.57857889672003
351,"[152.64019920104423, 369.8885693333315]",1,"[50.70621874058707, 458.98573922574747]",135.38405391829164
351,"[79.75007756423406, 498.57656281455536]",1,"[50.70621874058707, 458.98573922574747]",49.10172143426384
351,"[70.50608002884682, 507.0579969550928]",0,"[50.70621874058707, 458.98573922574747]",51.99015743610447
351,"[145.42208789829593, 476.42856088977857]",0,"[50.70621874058707, 458.98573922574747]",96.30860760027328
351,"[173.1648908478501, 301.7495550327188]",1,"[50.70621874058707, 458.98573922574747]",199.297124901134
351,"[162.25081863354583, 383.61488421073915]",0,"[50.70621874058707, 458.98573922574747]",134.62155678409627
351,"[165.17322418591786, 505.72946195201285]",0,"[50.70621874058707, 458.98573922574747]",123.64332149344487
351,"[111.31284400144499, 474.6639105530172]",0,"[50.70621874058707, 458.98573922574747]",62.6016619721656
351,"[122.31928467171183, 518.5053427916778]",0,"[50.70621874058707, 458.98573922574747]",93.1182818822444
351,"[100.78745462319536, 374.64437952005363]",1,"[50.70621874058707, 458.98573922574747]",98.08973006658081
351,"[142.36514570514638, 527.1736385490935]",0,"[50.70621874058707, 458.98573922574747]",114.24074801236726
351,"[129.3639182655551, 99.50812420916506]",1,"[50.70621874058707, 458.98573922574747]",367.98259387173516
351,"[98.05539704554297, 495.51366589575946]",0,"[50.70621874058707, 458.98573922574747]",59.80162299607161
351,"[36.08842230999702, 327.3389107437743]",0,"[50.70621874058707, 458.98573922574747]",132.45590746300533
351,"[123.40306342057204, 316.9131482903504]",0,"[50.70621874058707, 458.98573922574747]",159.5915170725641
351,"[125.85921285192305, 306.2362582046912]",1,"[50.70621874058707, 458.98573922574747]",170.2362372589941
351,"[65.3783646897434, 301.11647919627814]",1,"[50.70621874058707, 458.98573922574747]",158.54959832495808
352,"[124.60412554520619, 490.630168703146]",1,"[50.70621874058707, 458.98573922574747]",80.38824881196393
352,"[80.05454848165402, 498.1892249691753]",1,"[50.70621874058707, 458.98573922574747]",48.97180569496642
352,"[152.66573236499508, 369.873139891917]",1,"[50.70621874058707, 458.98573922574747]",135.4134327847782
352,"[139.42134643022672, 472.05622581544213]",1,"[50.70621874058707, 458.98573922574747]",89.67280245804999
352,"[111.55674198827651, 474.7876916201374]",0,"[50.70621874058707, 458.98573922574747]",62.86881483686614
352,"[100.90540382486516, 375.01149915011166]",1,"[50.70621874058707, 458.98573922574747]",97.83471357042002
352,"[70.60902100089955, 506.9324209549404]",0,"[50.70621874058707, 458.98573922574747]",51.91344552862606
352,"[173.04496143083028, 302.31517762256215]",1,"[50.70621874058707, 458.98573922574747]",198.77734487633901
352,"[162.22857548321733, 383.7371163150739]",0,"[50.70621874058707, 458.98573922574747]",134.53472155314864
352,"[145.50934131817507, 476.52621029153835]",0,"[50.70621874058707, 458.98573922574747]",96.41213707656844
352,"[165.22780403172845, 505.2576105786309]",0,"[50.70621874058707, 458.98573922574747]",123.51631299587096
352,"[98.20000451055117, 495.8410296142751]",0,"[50.70621874058707, 458.98573922574747]",60.11632154736301
352,"[36.23179628263114, 327.37738964943793]",0,"[50.70621874058707, 458.98573922574747]",132.40191306658477
352,"[122.33576919123757, 518.9688408971226]",0,"[50.70621874058707, 458.98573922574747]",93.42785978433207
352,"[129.335165884143, 99.19409251102381]",1,"[50.70621874058707, 458.98573922574747]",368.28323390373964
352,"[142.348715122281, 527.1989334939235]",0,"[50.70621874058707, 458.98573922574747]",114.24266722786503
352,"[123.36512161021162, 316.682109576537]",0,"[50.70621874058707, 458.98573922574747]",159.77997114018135
353,"[124.60338801489566, 490.6230147288024]",1,"[50.70621874058707, 458.98573922574747]",80.38475494776368
353,"[80.0721879678376, 498.1870448690481]",1,"[50.70621874058707, 458.98573922574747]",48.98063405873082
353,"[152.66786131811898, 369.8723673016235]",1,"[50.70621874058707, 458.98573922574747]",135.4155442066959
353,"[139.4286570506598, 472.0218639010677]",1,"[50.70621874058707, 458.98573922574747]",89.67503334950679
353,"[111.56182226793985, 474.8064981970519]",0,"[50.70621874058707, 458.98573922574747]",62.87846129722372
353,"[100.90619473481541, 374.9919998846884]",1,"[50.70621874058707, 458.98573922574747]",97.85185659104722
353,"[70.62089683968598, 507.0047823311509]",0,"[50.70621874058707, 458.98573922574747]",51.98483340888307
353,"[173.04637551875277, 302.33082409884645]",1,"[50.70621874058707, 458.98573922574747]",198.76588337519777
353,"[162.22859372179317, 383.7367018622921]",0,"[50.70621874058707, 458.98573922574747]",134.53496848617257
353,"[165.20818706997926, 505.3830073307522]",0,"[50.70621874058707, 458.98573922574747]",123.54516274995481
353,"[145.51293432287926, 476.5180429643927]",0,"[50.70621874058707, 458.98573922574747]",96.41418460934966
353,"[98.19913012784798, 495.83616077990104]",0,"[50.70621874058707, 458.98573922574747]",60.11264593042834
353,"[36.18485521979587, 327.2521471630399]",0,"[50.70621874058707, 458.98573922574747]",132.53154068464914
353,"[122.33231233392715, 518.9440694323835]",0,"[50.70621874058707, 458.98573922574747]",93.40930705561362
353,"[129.3347303463022, 99.19423943676394]",1,"[50.70621874058707, 458.98573922574747]",368.2829973780166
353,"[142.344187598427, 527.1664374214822]",0,"[50.70621874058707, 458.98573922574747]",114.2196346643094
353,"[123.41533536346063, 316.62209128390265]",0,"[50.70621874058707, 458.98573922574747]",159.85626010697285
353,"[125.91518288412159, 306.20986617642853]",1,"[50.70621874058707, 458.98573922574747]",170.28463134858964
354,"[124.34820098425867, 491.39530392687533]",1,"[50.70621874058707, 458.98573922574747]",80.45819680364355
354,"[152.71170617182707, 369.78946882050644]",1,"[50.70621874058707, 458.98573922574747]",135.50311479921683
354,"[80.40923889869674, 497.9020661182488]",1,"[50.70621874058707, 458.98573922574747]",48.95661247795942
354,"[111.68319718165769, 474.70473054570124]",0,"[50.70621874058707, 458.98573922574747]",62.97045805708875
354,"[101.00130487595533, 375.2763953873024]",1,"[50.70621874058707, 458.98573922574747]",97.65679666683285
354,"[139.485034830212, 471.936803387023]",1,"[50.70621874058707, 458.98573922574747]",89.71849446566142
354,"[165.37195913069965, 504.9974584991201]",0,"[50.70621874058707, 458.98573922574747]",123.55286451436221
354,"[172.85889992473827, 302.25939281027127]",1,"[50.70621874058707, 458.98573922574747]",198.70688257134108
354,"[70.7134293150332, 506.3825058631592]",0,"[50.70621874058707, 458.98573922574747]",51.44649611636829
354,"[162.19156188124964, 383.7511677009358]",0,"[50.70621874058707, 458.98573922574747]",134.49618019748098
354,"[145.55740176198665, 476.75644645635003]",0,"[50.70621874058707, 458.98573922574747]",96.50152825750911
354,"[36.29117281588985, 327.323480540372]",1,"[50.70621874058707, 458.98573922574747]",132.44902382103788
354,"[98.26778894476874, 496.02694336028134]",0,"[50.70621874058707, 458.98573922574747]",60.28394283740498
354,"[122.36542821601866, 519.6069193133591]",0,"[50.70621874058707, 458.98573922574747]",93.86143924881199
354,"[129.3290086081886, 99.19623114697858]",1,"[50.70621874058707, 458.98573922574747]",368.279830034347
354,"[142.38582736840857, 527.2013765379]",0,"[50.70621874058707, 458.98573922574747]",114.27389820975596
354,"[123.39289798116396, 316.38887432839044]",0,"[50.70621874058707, 458.98573922574747]",160.0538010094656
354,"[134.83641719239495, 535.6547577493338]",1,"[50.70621874058707, 458.98573922574747]",113.82455224120412
354,"[65.59328705730657, 300.3055024490099]",1,"[50.70621874058707, 458.98573922574747]",159.3770446036322
355,"[123.9625113907399, 491.7152658019015]",1,"[50.70621874058707, 458.98573922574747]",80.23531842489322
355,"[80.92841602037694, 497.7041699937594]",1,"[50.70621874058707, 458.98573922574747]",49.11718731315825
355,"[152.74165554408188, 369.75130721915195]",1,"[50.70621874058707, 458.98573922574747]",135.55078096130504
355,"[101.13817902120631, 375.62767493035943]",1,"[50.70621874058707, 458.98573922574747]",97.42663650573185
355,"[111.77136227951087, 474.54605979883644]",0,"[50.70621874058707, 458.98573922574747]",63.01646873450355
355,"[172.72460673692433, 302.38971284249607]",1,"[50.70621874058707, 458.98573922574747]",198.52154162268806
355,"[139.58682270644758, 471.852009893555]",1,"[50.70621874058707, 458.98573922574747]",89.8070302494934
355,"[165.52871814906132, 504.9297001362673]",0,"[50.70621874058707, 458.98573922574747]",123.67317378702805
355,"[70.99244972913108, 506.24479561420213]",0,"[50.70621874058707, 458.98573922574747]",51.42907328007866
355,"[36.39769965721935, 327.31448373656144]",0,"[50.70621874058707, 458.98573922574747]",132.44641648779177
355,"[162.19228619809675, 383.7879922789911]",0,"[50.70621874058707, 458.98573922574747]",134.47618518908396
355,"[122.38185954199251, 519.8429490199449]",0,"[50.70621874058707, 458.98573922574747]",94.0265785202623
355,"[98.32820933413649, 496.2380652527334]",0,"[50.70621874058707, 458.98573922574747]",60.46147353904769
355,"[145.60408600968293, 477.0800689881028]",0,"[50.70621874058707, 458.98573922574747]",96.60750479011345
355,"[142.3647547032718, 527.2626326463626]",0,"[50.70621874058707, 458.98573922574747]",114.2935754537096
355,"[129.41166498397277, 99.13494788098785]",1,"[50.70621874058707, 458.98573922574747]",368.35735271583786
355,"[123.48694711450345, 316.5338188698199]",0,"[50.70621874058707, 458.98573922574747]",159.9674468000578
355,"[65.59200136889501, 300.2955857755803]",1,"[50.70621874058707, 458.98573922574747]",159.3867978425278
356,"[123.36395621547453, 491.7530723548059]",1,"[50.70621874058707, 458.98573922574747]",79.70473596568999
356,"[81.5257947739358, 497.6785690277527]",1,"[50.70621874058707, 458.98573922574747]",49.46697226394908
356,"[152.7776702926442, 369.6903102783117]",1,"[50.70621874058707, 458.98573922574747]",135.61804766641677
356,"[101.2478854463284, 375.6551355276039]",1,"[50.70621874058707, 458.98573922574747]",97.4599896680238
356,"[139.64782135732426, 471.50376134000135]",1,"[50.70621874058707, 458.98573922574747]",89.81820279701961
356,"[172.60369522262687, 302.1843236068299]",1,"[50.70621874058707, 458.98573922574747]",198.60936209752543
356,"[111.84265522109001, 474.61122778590726]",0,"[50.70621874058707, 458.98573922574747]",63.10166208808018
356,"[36.58811410124275, 327.377432390324]",0,"[50.70621874058707, 458.98573922574747]",132.36339111209887
356,"[71.3371803789324, 506.1757551345144]",0,"[50.70621874058707, 458.98573922574747]",51.50275895126935
356,"[98.42574248538706, 496.22736696372374]",0,"[50.70621874058707, 458.98573922574747]",60.53174194589591
356,"[162.14858808866921, 383.80752586105143]",0,"[50.70621874058707, 458.98573922574747]",134.42903499847836
356,"[122.35014082617808, 519.8521554979029]",0,"[50.70621874058707, 458.98573922574747]",94.00836240261579
356,"[165.7286273907383, 504.39856285069465]",0,"[50.70621874058707, 458.98573922574747]",123.66276335774218
356,"[129.40775271184154, 99.13839777525189]",1,"[50.70621874058707, 458.98573922574747]",368.3531465841144
356,"[145.6629840757876, 477.1032832856291]",0,"[50.70621874058707, 458.98573922574747]",96.6697092458961
356,"[142.30729919662843, 527.3601390788864]",0,"[50.70621874058707, 458.98573922574747]",114.30580254733827
356,"[123.6060298835824, 316.4095726114733]",0,"[50.70621874058707, 458.98573922574747]",160.13227579443705
356,"[65.74659463362778, 301.36565962890637]",1,"[50.70621874058707, 458.98573922574747]",158.33604264070289
357,"[82.14044334447313, 497.78347213547]",1,"[50.70621874058707, 458.98573922574747]",49.93370159903752
357,"[122.62413365844016, 491.42560407016396]",1,"[50.70621874058707, 458.98573922574747]",78.89569897817984
357,"[152.7983807450636, 369.66381454069347]",1,"[50.70621874058707, 458.98573922574747]",135.65108098423227
357,"[101.25118391423132, 375.1763587902364]",1,"[50.70621874058707, 458.98573922574747]",97.87137351334728
357,"[139.7213230612652, 471.513105683136]",1,"[50.70621874058707, 458.98573922574747]",89.8922894779019
357,"[172.49726349903858, 302.9784643490646]",1,"[50.70621874058707, 458.98573922574747]",197.91747875769846
357,"[111.88477320817854, 474.60454361494897]",0,"[50.70621874058707, 458.98573922574747]",63.140815462679896
357,"[71.4731374843642, 506.16737326979194]",0,"[50.70621874058707, 458.98573922574747]",51.54969937038216
357,"[98.4973484343128, 496.301823293355]",0,"[50.70621874058707, 458.98573922574747]",60.634002074275685
357,"[36.70228508935174, 327.27563092628776]",0,"[50.70621874058707, 458.98573922574747]",132.45249256229044
357,"[165.9154140111576, 504.26422037291275]",0,"[50.70621874058707, 458.98573922574747]",123.78731570676638
357,"[122.29657990107721, 520.1215330454137]",0,"[50.70621874058707, 458.98573922574747]",94.1422598892238
